﻿"INDEX_KEY","CRTR_YM","CTPV_NM","SGG_NM","DONG_NM","BDCT_TYPE_CLS","GNR_LCLAS_NM","GNR_MLSFC_NM","HLDY_YN","AVG_WTCH_NT","AVG_WTCH_HR_MIN","DAWN_WTCH_HR_MIN","MORN_WTCH_HR_MIN","AFN_WTCH_HR_MIN","NGHT_WTCH_HR_MIN"
"LI122100020010LI122100020010061640","202012","강원도","강릉시","사천면","LINEAR_TV","공연/음악","기타","1","8","109","14","33","78","59"
"LI122100020010LI122100020010061641","202012","강원도","강릉시","사천면","LINEAR_TV","공연/음악","콘서트","1","3","24","","0","19","18"
"LI122100020010LI122100020010061642","202012","강원도","강릉시","성덕동","LINEAR_TV","공연/음악","기타","0","11","134","23","28","40","102"
"LI122100020010LI122100020010061643","202012","강원도","강릉시","성덕동","LINEAR_TV","공연/음악","기타","1","10","119","17","23","67","62"
"LI122100020010LI122100020010061644","202012","강원도","강릉시","성덕동","LINEAR_TV","공연/음악","콘서트","0","2","17","16","35","8","2"
"LI122100020010LI122100020010061645","202012","강원도","강릉시","성덕동","LINEAR_TV","공연/음악","콘서트","1","3","17","4","","15","12"
"LI122100020010LI122100020010061646","202012","강원도","강릉시","성덕동","LINEAR_TV","공연/음악","클래식","0","3","27","0","60","18","6"
"LI122100020010LI122100020010061647","202012","강원도","강릉시","성덕동","LINEAR_TV","공연/음악","클래식","1","2","5","0","8","2","8"
"LI122100020010LI122100020010061648","202012","강원도","강릉시","성산면","LINEAR_TV","공연/음악","기타","0","16","208","28","28","87","144"
"LI122100020010LI122100020010061649","202012","강원도","강릉시","성산면","LINEAR_TV","공연/음악","기타","1","10","124","5","34","89","46"
"LI122100020010LI122100020010061650","202012","강원도","강릉시","성산면","LINEAR_TV","공연/음악","콘서트","1","3","30","35","","11","30"
"LI122100020010LI122100020010061651","202012","강원도","강릉시","송정동","LINEAR_TV","공연/음악","기타","0","11","134","19","30","32","108"
"LI122100020010LI122100020010061652","202012","강원도","강릉시","송정동","LINEAR_TV","공연/음악","기타","1","10","106","14","23","62","51"
"LI122100020010LI122100020010061653","202012","강원도","강릉시","송정동","LINEAR_TV","공연/음악","콘서트","0","2","13","12","1","20","11"
"LI122100020010LI122100020010061654","202012","강원도","강릉시","송정동","LINEAR_TV","공연/음악","콘서트","1","3","13","8","0","11","9"
"LI122100020010LI122100020010061655","202012","강원도","강릉시","송정동","LINEAR_TV","공연/음악","클래식","0","2","1","0","3","0","0"
"LI122100020010LI122100020010061656","202012","강원도","강릉시","송정동","LINEAR_TV","공연/음악","클래식","1","2","0","0","0","","0"
"LI122100020010LI122100020010061657","202012","강원도","강릉시","연곡면","LINEAR_TV","공연/음악","기타","0","12","149","36","26","37","117"
"LI122100020010LI122100020010061658","202012","강원도","강릉시","연곡면","LINEAR_TV","공연/음악","기타","1","10","125","24","19","86","58"
"LI122100020010LI122100020010061659","202012","강원도","강릉시","연곡면","LINEAR_TV","공연/음악","콘서트","0","2","29","32","0","24","1"
"LI122100020010LI122100020010061660","202012","강원도","강릉시","연곡면","LINEAR_TV","공연/음악","콘서트","1","3","16","6","","13","13"
"LI122100020010LI122100020010061661","202012","강원도","강릉시","연곡면","LINEAR_TV","공연/음악","클래식","0","2","1","0","1","0","1"
"LI122100020010LI122100020010061662","202012","강원도","강릉시","옥계면","LINEAR_TV","공연/음악","기타","0","11","130","38","24","29","97"
"LI122100020010LI122100020010061663","202012","강원도","강릉시","옥계면","LINEAR_TV","공연/음악","기타","1","10","104","12","29","45","63"
"LI122100020010LI122100020010061664","202012","강원도","강릉시","옥계면","LINEAR_TV","공연/음악","콘서트","0","1","4","5","0","1",""
"LI122100020010LI122100020010061665","202012","강원도","강릉시","옥계면","LINEAR_TV","공연/음악","콘서트","1","2","22","61","","12","17"
"LI122100020010LI122100020010061666","202012","강원도","강릉시","옥천동","LINEAR_TV","공연/음악","기타","0","12","147","25","27","53","133"
"LI122100020010LI122100020010061667","202012","강원도","강릉시","옥천동","LINEAR_TV","공연/음악","기타","1","10","130","15","31","99","55"
"LI122100020010LI122100020010061668","202012","강원도","강릉시","옥천동","LINEAR_TV","공연/음악","콘서트","0","2","8","9","0","","4"
"LI122100020010LI122100020010061669","202012","강원도","강릉시","옥천동","LINEAR_TV","공연/음악","콘서트","1","3","20","11","","22","13"
"LI122100020010LI122100020010061670","202012","강원도","강릉시","왕산면","LINEAR_TV","공연/음악","기타","0","7","146","24","7","28","162"
"LI122100020010LI122100020010061671","202012","강원도","강릉시","왕산면","LINEAR_TV","공연/음악","기타","1","8","97","6","14","48","71"
"LI122100020010LI122100020010061672","202012","강원도","강릉시","주문진읍","LINEAR_TV","공연/음악","기타","0","12","124","27","29","42","90"
"LI122100020010LI122100020010061673","202012","강원도","강릉시","주문진읍","LINEAR_TV","공연/음악","기타","1","10","123","13","26","84","54"
"LI122100020010LI122100020010061674","202012","강원도","강릉시","주문진읍","LINEAR_TV","공연/음악","콘서트","0","3","8","9","6","5","0"
"LI122100020010LI122100020010061675","202012","강원도","강릉시","주문진읍","LINEAR_TV","공연/음악","콘서트","1","2","13","16","","12","9"
"LI122100020010LI122100020010061676","202012","강원도","강릉시","주문진읍","LINEAR_TV","공연/음악","클래식","0","2","11","2","2","24","4"
"LI122100020010LI122100020010061677","202012","강원도","강릉시","주문진읍","LINEAR_TV","공연/음악","클래식","1","2","12","0","2","32","0"
"LI122100020010LI122100020010061678","202012","강원도","강릉시","중앙동","LINEAR_TV","공연/음악","기타","0","13","149","23","24","64","108"
"LI122100020010LI122100020010061679","202012","강원도","강릉시","중앙동","LINEAR_TV","공연/음악","기타","1","12","138","15","19","100","64"
"LI122100020010LI122100020010061680","202012","강원도","강릉시","중앙동","LINEAR_TV","공연/음악","콘서트","0","2","17","23","3","8","0"
"LI122100020010LI122100020010061681","202012","강원도","강릉시","중앙동","LINEAR_TV","공연/음악","콘서트","1","3","12","8","0","13","8"
"LI122100020010LI122100020010061682","202012","강원도","강릉시","중앙동","LINEAR_TV","공연/음악","클래식","0","5","41","3","29","15","25"
"LI122100020010LI122100020010061683","202012","강원도","강릉시","초당동","LINEAR_TV","공연/음악","기타","0","12","134","26","19","34","107"
"LI122100020010LI122100020010061684","202012","강원도","강릉시","초당동","LINEAR_TV","공연/음악","기타","1","11","119","10","18","67","61"
"LI122100020010LI122100020010061685","202012","강원도","강릉시","초당동","LINEAR_TV","공연/음악","콘서트","0","2","14","12","36","39","1"
"LI122100020010LI122100020010061686","202012","강원도","강릉시","초당동","LINEAR_TV","공연/음악","콘서트","1","3","16","0","7","12","14"
"LI122100020010LI122100020010061687","202012","강원도","강릉시","초당동","LINEAR_TV","공연/음악","클래식","0","4","47","58","25","21","26"
"LI122100020010LI122100020010061688","202012","강원도","강릉시","초당동","LINEAR_TV","공연/음악","클래식","1","2","9","0","","15","2"
"LI122100020010LI122100020010061689","202012","강원도","강릉시","포남1동","LINEAR_TV","공연/음악","기타","0","11","127","24","29","34","106"
"LI122100020010LI122100020010061690","202012","강원도","강릉시","포남1동","LINEAR_TV","공연/음악","기타","1","11","121","16","26","77","62"
"LI122100020010LI122100020010061691","202012","강원도","강릉시","포남1동","LINEAR_TV","공연/음악","콘서트","0","2","23","22","32","23","8"
"LI122100020010LI122100020010061692","202012","강원도","강릉시","포남1동","LINEAR_TV","공연/음악","콘서트","1","3","14","9","","13","9"
"LI122100020010LI122100020010061693","202012","강원도","강릉시","포남1동","LINEAR_TV","공연/음악","클래식","0","2","4","","12","0","0"
"LI122100020010LI122100020010061694","202012","강원도","강릉시","포남2동","LINEAR_TV","공연/음악","기타","0","11","143","20","22","41","117"
"LI122100020010LI122100020010061695","202012","강원도","강릉시","포남2동","LINEAR_TV","공연/음악","기타","1","10","117","15","21","68","60"
"LI122100020010LI122100020010061696","202012","강원도","강릉시","포남2동","LINEAR_TV","공연/음악","콘서트","0","2","7","10","0","0","0"
"LI122100020010LI122100020010061697","202012","강원도","강릉시","포남2동","LINEAR_TV","공연/음악","콘서트","1","3","17","10","","13","13"
"LI122100020010LI122100020010061698","202012","강원도","강릉시","포남2동","LINEAR_TV","공연/음악","클래식","0","2","4","4","2","2","3"
"LI122100020010LI122100020010061699","202012","강원도","강릉시","포남2동","LINEAR_TV","공연/음악","클래식","1","3","8","0","0","9","10"
"LI122100020010LI1221000200100616100","202012","강원도","강릉시","홍제동","LINEAR_TV","공연/음악","기타","0","12","142","22","29","38","112"
"LI122100020010LI1221000200100616101","202012","강원도","강릉시","홍제동","LINEAR_TV","공연/음악","기타","1","10","123","15","22","72","63"
"LI122100020010LI1221000200100616102","202012","강원도","강릉시","홍제동","LINEAR_TV","공연/음악","콘서트","0","2","15","18","1","12","1"
"LI122100020010LI1221000200100616103","202012","강원도","강릉시","홍제동","LINEAR_TV","공연/음악","콘서트","1","3","16","5","","15","10"
"LI122100020010LI1221000200100616104","202012","강원도","강릉시","홍제동","LINEAR_TV","공연/음악","클래식","0","3","18","0","130","7","11"
"LI122100020010LI1221000200100616105","202012","강원도","강릉시","홍제동","LINEAR_TV","공연/음악","클래식","1","2","13","17","0","4","45"
"LI122100020010LI1221000200100616106","202012","강원도","고성군","간성읍","LINEAR_TV","공연/음악","기타","0","8","97","18","17","28","82"
"LI122100020010LI1221000200100616107","202012","강원도","고성군","간성읍","LINEAR_TV","공연/음악","기타","1","9","113","18","19","60","60"
"LI122100020010LI1221000200100616108","202012","강원도","고성군","간성읍","LINEAR_TV","공연/음악","콘서트","0","1","4","4","2","0","9"
"LI122100020010LI1221000200100616109","202012","강원도","고성군","간성읍","LINEAR_TV","공연/음악","콘서트","1","2","13","16","","10","11"
"LI122100020010LI1221000200100616110","202012","강원도","고성군","거진읍","LINEAR_TV","공연/음악","기타","0","11","158","16","24","53","123"
"LI122100020010LI1221000200100616111","202012","강원도","고성군","거진읍","LINEAR_TV","공연/음악","기타","1","10","147","11","15","102","63"
"LI122100020010LI1221000200100616112","202012","강원도","고성군","거진읍","LINEAR_TV","공연/음악","콘서트","0","2","13","12","","18",""
"LI122100020010LI1221000200100616113","202012","강원도","고성군","거진읍","LINEAR_TV","공연/음악","콘서트","1","2","7","2","","7","5"
"LI122100020010LI1221000200100616114","202012","강원도","고성군","죽왕면","LINEAR_TV","공연/음악","기타","0","8","129","10","51","42","104"
"LI122100020010LI1221000200100616115","202012","강원도","고성군","죽왕면","LINEAR_TV","공연/음악","기타","1","8","132","10","18","100","56"
"LI122100020010LI1221000200100616116","202012","강원도","고성군","죽왕면","LINEAR_TV","공연/음악","콘서트","1","2","7","10","","11","3"
"LI122100020010LI1221000200100616117","202012","강원도","고성군","토성면","LINEAR_TV","공연/음악","기타","0","8","90","16","22","33","66"
"LI122100020010LI1221000200100616118","202012","강원도","고성군","토성면","LINEAR_TV","공연/음악","기타","1","8","119","18","24","78","58"
"LI122100020010LI1221000200100616119","202012","강원도","고성군","토성면","LINEAR_TV","공연/음악","콘서트","0","2","7","7","","","2"
"LI122100020010LI1221000200100616120","202012","강원도","고성군","토성면","LINEAR_TV","공연/음악","콘서트","1","3","20","26","","14","15"
"LI122100020010LI1221000200100616121","202012","강원도","고성군","현내면","LINEAR_TV","공연/음악","기타","0","12","207","55","21","72","115"
"LI122100020010LI1221000200100616122","202012","강원도","고성군","현내면","LINEAR_TV","공연/음악","기타","1","12","182","43","64","122","53"
"LI122100020010LI1221000200100616123","202012","강원도","고성군","현내면","LINEAR_TV","공연/음악","콘서트","1","2","14","21","","14","6"
"LI122100020010LI1221000200100616124","202012","강원도","동해시","동호동","LINEAR_TV","공연/음악","기타","0","12","141","31","18","28","118"
"LI122100020010LI1221000200100616125","202012","강원도","동해시","동호동","LINEAR_TV","공연/음악","기타","1","11","130","13","17","83","67"
"LI122100020010LI1221000200100616126","202012","강원도","동해시","동호동","LINEAR_TV","공연/음악","콘서트","0","2","23","23","6","47",""
"LI122100020010LI1221000200100616127","202012","강원도","동해시","동호동","LINEAR_TV","공연/음악","콘서트","1","3","14","12","","11","11"
"LI122100020010LI1221000200100616128","202012","강원도","동해시","동호동","LINEAR_TV","공연/음악","클래식","1","2","8","0","0","38","2"
"LI122100020010LI1221000200100616129","202012","강원도","동해시","망상동","LINEAR_TV","공연/음악","기타","0","17","203","38","67","69","121"
"LI122100020010LI1221000200100616130","202012","강원도","동해시","망상동","LINEAR_TV","공연/음악","기타","1","12","156","21","36","100","69"
"LI122100020010LI1221000200100616131","202012","강원도","동해시","망상동","LINEAR_TV","공연/음악","콘서트","0","2","22","13","55","16","3"
"LI122100020010LI1221000200100616132","202012","강원도","동해시","망상동","LINEAR_TV","공연/음악","콘서트","1","3","16","18","","14","10"
"LI122100020010LI1221000200100616133","202012","강원도","동해시","묵호동","LINEAR_TV","공연/음악","기타","0","13","122","24","26","40","90"
"LI122100020010LI1221000200100616134","202012","강원도","동해시","묵호동","LINEAR_TV","공연/음악","기타","1","10","123","18","22","76","60"
"LI122100020010LI1221000200100616135","202012","강원도","동해시","묵호동","LINEAR_TV","공연/음악","콘서트","0","2","21","29","0","0",""
"LI122100020010LI1221000200100616136","202012","강원도","동해시","묵호동","LINEAR_TV","공연/음악","콘서트","1","3","13","0","","10","11"
"LI122100020010LI1221000200100616137","202012","강원도","동해시","발한동","LINEAR_TV","공연/음악","기타","0","12","157","27","30","59","108"
"LI122100020010LI1221000200100616138","202012","강원도","동해시","발한동","LINEAR_TV","공연/음악","기타","1","12","153","12","23","118","57"
"LI122100020010LI1221000200100616139","202012","강원도","동해시","발한동","LINEAR_TV","공연/음악","콘서트","0","2","12","13","7","0","2"
"LI122100020010LI1221000200100616140","202012","강원도","동해시","발한동","LINEAR_TV","공연/음악","콘서트","1","3","15","25","6","10","11"
"LI122100020010LI1221000200100616141","202012","강원도","동해시","발한동","LINEAR_TV","공연/음악","클래식","0","2","5","0","","","6"
"LI122100020010LI1221000200100616142","202012","강원도","동해시","부곡동","LINEAR_TV","공연/음악","기타","0","13","157","25","27","54","117"
"LI122100020010LI1221000200100616143","202012","강원도","동해시","부곡동","LINEAR_TV","공연/음악","기타","1","10","131","17","23","85","62"
"LI122100020010LI1221000200100616144","202012","강원도","동해시","부곡동","LINEAR_TV","공연/음악","콘서트","0","2","14","15","0","12","1"
"LI122100020010LI1221000200100616145","202012","강원도","동해시","부곡동","LINEAR_TV","공연/음악","콘서트","1","2","13","7","0","15","9"
"LI122100020010LI1221000200100616146","202012","강원도","동해시","부곡동","LINEAR_TV","공연/음악","클래식","0","3","19","3","98","0","0"
"LI122100020010LI1221000200100616147","202012","강원도","동해시","부곡동","LINEAR_TV","공연/음악","클래식","1","2","2","0","5","0","0"
"LI122100020010LI1221000200100616148","202012","강원도","동해시","북삼동","LINEAR_TV","공연/음악","기타","0","11","125","19","24","35","99"
"LI122100020010LI1221000200100616149","202012","강원도","동해시","북삼동","LINEAR_TV","공연/음악","기타","1","11","119","15","20","68","60"
"LI122100020010LI1221000200100616150","202012","강원도","동해시","북삼동","LINEAR_TV","공연/음악","콘서트","0","2","11","11","31","7","3"
"LI122100020010LI1221000200100616151","202012","강원도","동해시","북삼동","LINEAR_TV","공연/음악","콘서트","1","2","13","8","","11","9"
"LI122100020010LI1221000200100616152","202012","강원도","동해시","북삼동","LINEAR_TV","공연/음악","클래식","0","2","13","1","7","31","4"
"LI122100020010LI1221000200100616153","202012","강원도","동해시","북삼동","LINEAR_TV","공연/음악","클래식","1","2","8","33","8","4","2"
"LI122100020010LI1221000200100616154","202012","강원도","동해시","북평동","LINEAR_TV","공연/음악","기타","0","12","140","20","32","46","105"
"LI122100020010LI1221000200100616155","202012","강원도","동해시","북평동","LINEAR_TV","공연/음악","기타","1","10","121","14","19","72","62"
"LI122100020010LI1221000200100616156","202012","강원도","동해시","북평동","LINEAR_TV","공연/음악","콘서트","0","2","12","10","17","7","12"
"LI122100020010LI1221000200100616157","202012","강원도","동해시","북평동","LINEAR_TV","공연/음악","콘서트","1","3","14","9","1","13","11"
"LI122100020010LI1221000200100616158","202012","강원도","동해시","북평동","LINEAR_TV","공연/음악","클래식","0","2","5","4","0","2","6"
"LI122100020010LI1221000200100616159","202012","강원도","동해시","북평동","LINEAR_TV","공연/음악","클래식","1","2","9","0","17","6","0"
"LI122100020010LI1221000200100616160","202012","강원도","동해시","삼화동","LINEAR_TV","공연/음악","기타","0","10","130","18","27","41","110"
"LI122100020010LI1221000200100616161","202012","강원도","동해시","삼화동","LINEAR_TV","공연/음악","기타","1","10","120","17","23","76","54"
"LI122100020010LI1221000200100616162","202012","강원도","동해시","삼화동","LINEAR_TV","공연/음악","콘서트","0","1","1","1","","1",""
"LI122100020010LI1221000200100616163","202012","강원도","동해시","삼화동","LINEAR_TV","공연/음악","콘서트","1","3","19","0","","16","15"
"LI122100020010LI1221000200100616164","202012","강원도","동해시","송정동","LINEAR_TV","공연/음악","기타","0","12","142","18","35","42","112"
"LI122100020010LI1221000200100616165","202012","강원도","동해시","송정동","LINEAR_TV","공연/음악","기타","1","11","131","18","22","88","61"
"LI122100020010LI1221000200100616166","202012","강원도","동해시","송정동","LINEAR_TV","공연/음악","콘서트","0","2","12","11","5","1","16"
"LI122100020010LI1221000200100616167","202012","강원도","동해시","송정동","LINEAR_TV","공연/음악","콘서트","1","3","16","8","","12","13"
"LI122100020010LI1221000200100616168","202012","강원도","동해시","송정동","LINEAR_TV","공연/음악","클래식","0","1","1","0","","0","2"
"LI122100020010LI1221000200100616169","202012","강원도","동해시","천곡동","LINEAR_TV","공연/음악","기타","0","11","135","22","25","39","104"
"LI122100020010LI1221000200100616170","202012","강원도","동해시","천곡동","LINEAR_TV","공연/음악","기타","1","11","125","16","23","72","61"
"LI122100020010LI1221000200100616171","202012","강원도","동해시","천곡동","LINEAR_TV","공연/음악","콘서트","0","2","12","13","9","4","6"
"LI122100020010LI1221000200100616172","202012","강원도","동해시","천곡동","LINEAR_TV","공연/음악","콘서트","1","3","13","9","26","12","9"
"LI122100020010LI1221000200100616173","202012","강원도","동해시","천곡동","LINEAR_TV","공연/음악","클래식","0","2","13","0","6","7","20"
"LI122100020010LI1221000200100616174","202012","강원도","동해시","천곡동","LINEAR_TV","공연/음악","클래식","1","3","15","1","40","5","13"
"LI122100020010LI1221000200100616175","202012","강원도","삼척시","교동","LINEAR_TV","공연/음악","기타","0","10","118","18","24","33","96"
"LI122100020010LI1221000200100616176","202012","강원도","삼척시","교동","LINEAR_TV","공연/음악","기타","1","9","110","16","21","68","55"
"LI122100020010LI1221000200100616177","202012","강원도","삼척시","교동","LINEAR_TV","공연/음악","콘서트","0","2","13","14","19","4","11"
"LI122100020010LI1221000200100616178","202012","강원도","삼척시","교동","LINEAR_TV","공연/음악","콘서트","1","2","13","9","","13","9"
"LI122100020010LI1221000200100616179","202012","강원도","삼척시","교동","LINEAR_TV","공연/음악","클래식","0","2","9","","12","7","0"
"LI122100020010LI1221000200100616180","202012","강원도","삼척시","교동","LINEAR_TV","공연/음악","클래식","1","1","0","0","0","1","0"
"LI122100020010LI1221000200100616181","202012","강원도","삼척시","근덕면","LINEAR_TV","공연/음악","기타","0","11","153","12","16","52","108"
"LI122100020010LI1221000200100616182","202012","강원도","삼척시","근덕면","LINEAR_TV","공연/음악","기타","1","11","191","25","21","121","95"
"LI122100020010LI1221000200100616183","202012","강원도","삼척시","근덕면","LINEAR_TV","공연/음악","콘서트","1","4","20","","","19","12"
"LI122100020010LI1221000200100616184","202012","강원도","삼척시","남양동","LINEAR_TV","공연/음악","기타","0","12","162","28","25","43","129"
"LI122100020010LI1221000200100616185","202012","강원도","삼척시","남양동","LINEAR_TV","공연/음악","기타","1","10","134","18","26","86","60"
"LI122100020010LI1221000200100616186","202012","강원도","삼척시","남양동","LINEAR_TV","공연/음악","콘서트","0","2","10","12","0","1","0"
"LI122100020010LI1221000200100616187","202012","강원도","삼척시","남양동","LINEAR_TV","공연/음악","콘서트","1","2","19","10","","20","12"
"LI122100020010LI1221000200100616188","202012","강원도","삼척시","남양동","LINEAR_TV","공연/음악","클래식","0","2","3","19","0","1","0"
"LI122100020010LI1221000200100616189","202012","강원도","삼척시","노곡면","LINEAR_TV","공연/음악","기타","0","9","151","24","28","47","92"
"LI122100020010LI1221000200100616190","202012","강원도","삼척시","노곡면","LINEAR_TV","공연/음악","기타","1","10","143","4","14","89","55"
"LI122100020010LI1221000200100616191","202012","강원도","삼척시","노곡면","LINEAR_TV","공연/음악","콘서트","1","2","10","","","9","6"
"LI122100020010LI1221000200100616192","202012","강원도","삼척시","도계읍","LINEAR_TV","공연/음악","기타","0","16","209","59","36","49","158"
"LI122100020010LI1221000200100616193","202012","강원도","삼척시","도계읍","LINEAR_TV","공연/음악","기타","1","13","159","32","38","88","69"
"LI122100020010LI1221000200100616194","202012","강원도","삼척시","도계읍","LINEAR_TV","공연/음악","콘서트","0","2","8","7","41","6","0"
"LI122100020010LI1221000200100616195","202012","강원도","삼척시","도계읍","LINEAR_TV","공연/음악","콘서트","1","3","15","18","","14","9"
"LI122100020010LI1221000200100616196","202012","강원도","삼척시","도계읍","LINEAR_TV","공연/음악","클래식","0","2","1","0","0","2","2"
"LI122100020010LI1221000200100616197","202012","강원도","삼척시","도계읍","LINEAR_TV","공연/음악","클래식","1","1","0","0","0","0","1"
"LI122100020010LI1221000200100616198","202012","강원도","삼척시","미로면","LINEAR_TV","공연/음악","기타","0","11","111","","15","56","66"
"LI122100020010LI1221000200100616199","202012","강원도","삼척시","미로면","LINEAR_TV","공연/음악","기타","1","11","169","","27","100","67"
"LI122100020010LI1221000200100616200","202012","강원도","삼척시","성내동","LINEAR_TV","공연/음악","기타","0","12","138","19","32","44","108"
"LI122100020010LI1221000200100616201","202012","강원도","삼척시","성내동","LINEAR_TV","공연/음악","기타","1","10","125","15","24","80","59"
"LI122100020010LI1221000200100616202","202012","강원도","삼척시","성내동","LINEAR_TV","공연/음악","콘서트","0","2","7","8","2","8","0"
"LI122100020010LI1221000200100616203","202012","강원도","삼척시","성내동","LINEAR_TV","공연/음악","콘서트","1","3","13","16","","10","10"
"LI122100020010LI1221000200100616204","202012","강원도","삼척시","성내동","LINEAR_TV","공연/음악","클래식","0","4","29","5","93","3","1"
"LI122100020010LI1221000200100616205","202012","강원도","삼척시","성내동","LINEAR_TV","공연/음악","클래식","1","7","32","12","25","10","8"
