INDEX_KEY,CRTR_YM,CTPV_NM,SGG_NM,DONG_NM,BDCT_TYPE_CLS,GNR_LCLAS_NM,GNR_MLSFC_NM,HLDY_YN,AVG_WTCH_NT,AVG_WTCH_HR_MIN,DAWN_WTCH_HR_MIN,MORN_WTCH_HR_MIN,AFN_WTCH_HR_MIN,NGHT_WTCH_HR_MIN
LI122100020009LI12210002000900251,202012,강원도,강릉시,강남동,LINEAR_TV,정보,기타,0,2,10,9,0,13,3
LI122100020009LI12210002000900252,202012,강원도,강릉시,강남동,LINEAR_TV,정보,기타,1,1,0,0,0,0,
LI122100020009LI12210002000900253,202012,강원도,강릉시,강남동,LINEAR_TV,정보,부동산_재테크,0,2,6,1,7,6,6
LI122100020009LI12210002000900254,202012,강원도,강릉시,강남동,LINEAR_TV,정보,부동산_재테크,1,2,3,0,6,3,2
LI122100020009LI12210002000900255,202012,강원도,강릉시,강동면,LINEAR_TV,정보,기타,0,1,10,15,,,1
LI122100020009LI12210002000900256,202012,강원도,강릉시,강동면,LINEAR_TV,정보,부동산_재테크,0,2,1,,,1,
LI122100020009LI12210002000900257,202012,강원도,강릉시,강동면,LINEAR_TV,정보,부동산_재테크,1,1,1,,,1,
LI122100020009LI12210002000900258,202012,강원도,강릉시,경포동,LINEAR_TV,정보,기타,0,2,15,14,,19,1
LI122100020009LI12210002000900259,202012,강원도,강릉시,경포동,LINEAR_TV,정보,부동산_재테크,0,2,12,2,0,10,16
LI122100020009LI122100020009002510,202012,강원도,강릉시,경포동,LINEAR_TV,정보,부동산_재테크,1,2,3,0,14,1,2
LI122100020009LI122100020009002511,202012,강원도,강릉시,교1동,LINEAR_TV,정보,기타,0,2,11,14,1,10,3
LI122100020009LI122100020009002512,202012,강원도,강릉시,교1동,LINEAR_TV,정보,부동산_재테크,0,3,9,1,6,8,8
LI122100020009LI122100020009002513,202012,강원도,강릉시,교1동,LINEAR_TV,정보,부동산_재테크,1,2,7,3,6,7,2
LI122100020009LI122100020009002514,202012,강원도,강릉시,교2동,LINEAR_TV,정보,기타,0,2,15,15,6,15,6
LI122100020009LI122100020009002515,202012,강원도,강릉시,교2동,LINEAR_TV,정보,부동산_재테크,0,3,14,7,3,9,21
LI122100020009LI122100020009002516,202012,강원도,강릉시,교2동,LINEAR_TV,정보,부동산_재테크,1,3,9,0,8,7,11
LI122100020009LI122100020009002517,202012,강원도,강릉시,구정면,LINEAR_TV,정보,기타,0,2,3,3,,3,1
LI122100020009LI122100020009002518,202012,강원도,강릉시,구정면,LINEAR_TV,정보,부동산_재테크,0,2,2,1,0,3,
LI122100020009LI122100020009002519,202012,강원도,강릉시,구정면,LINEAR_TV,정보,부동산_재테크,1,2,3,15,0,3,0
LI122100020009LI122100020009002520,202012,강원도,강릉시,내곡동,LINEAR_TV,정보,기타,0,2,10,12,,10,4
LI122100020009LI122100020009002521,202012,강원도,강릉시,내곡동,LINEAR_TV,정보,부동산_재테크,0,4,11,11,1,8,16
LI122100020009LI122100020009002522,202012,강원도,강릉시,내곡동,LINEAR_TV,정보,부동산_재테크,1,2,9,10,15,7,9
LI122100020009LI122100020009002523,202012,강원도,강릉시,사천면,LINEAR_TV,정보,기타,0,2,7,7,,6,9
LI122100020009LI122100020009002524,202012,강원도,강릉시,사천면,LINEAR_TV,정보,부동산_재테크,0,3,5,0,0,6,0
LI122100020009LI122100020009002525,202012,강원도,강릉시,사천면,LINEAR_TV,정보,부동산_재테크,1,2,1,,,1,0
LI122100020009LI122100020009002526,202012,강원도,강릉시,성덕동,LINEAR_TV,정보,기타,0,2,11,11,,11,3
LI122100020009LI122100020009002527,202012,강원도,강릉시,성덕동,LINEAR_TV,정보,부동산_재테크,0,3,15,5,3,16,9
LI122100020009LI122100020009002528,202012,강원도,강릉시,성덕동,LINEAR_TV,정보,부동산_재테크,1,3,8,8,12,7,5
LI122100020009LI122100020009002529,202012,강원도,강릉시,성산면,LINEAR_TV,정보,기타,0,2,13,3,,20,
LI122100020009LI122100020009002530,202012,강원도,강릉시,성산면,LINEAR_TV,정보,부동산_재테크,0,2,19,,6,16,25
LI122100020009LI122100020009002531,202012,강원도,강릉시,성산면,LINEAR_TV,정보,부동산_재테크,1,2,9,,2,9,
LI122100020009LI122100020009002532,202012,강원도,강릉시,송정동,LINEAR_TV,정보,기타,0,2,9,10,,9,4
LI122100020009LI122100020009002533,202012,강원도,강릉시,송정동,LINEAR_TV,정보,부동산_재테크,0,3,12,14,0,7,10
LI122100020009LI122100020009002534,202012,강원도,강릉시,송정동,LINEAR_TV,정보,부동산_재테크,1,3,7,15,4,6,2
LI122100020009LI122100020009002535,202012,강원도,강릉시,연곡면,LINEAR_TV,정보,기타,0,2,11,10,0,10,6
LI122100020009LI122100020009002536,202012,강원도,강릉시,연곡면,LINEAR_TV,정보,부동산_재테크,0,2,5,0,2,5,3
LI122100020009LI122100020009002537,202012,강원도,강릉시,연곡면,LINEAR_TV,정보,부동산_재테크,1,3,11,1,9,10,1
LI122100020009LI122100020009002538,202012,강원도,강릉시,옥계면,LINEAR_TV,정보,기타,0,2,12,2,,19,11
LI122100020009LI122100020009002539,202012,강원도,강릉시,옥계면,LINEAR_TV,정보,부동산_재테크,1,2,20,,41,5,
LI122100020009LI122100020009002540,202012,강원도,강릉시,옥천동,LINEAR_TV,정보,기타,0,2,14,16,,15,2
LI122100020009LI122100020009002541,202012,강원도,강릉시,옥천동,LINEAR_TV,정보,부동산_재테크,0,2,15,4,,18,0
LI122100020009LI122100020009002542,202012,강원도,강릉시,옥천동,LINEAR_TV,정보,부동산_재테크,1,2,2,,0,2,0
LI122100020009LI122100020009002543,202012,강원도,강릉시,주문진읍,LINEAR_TV,정보,기타,0,2,13,15,,12,7
LI122100020009LI122100020009002544,202012,강원도,강릉시,주문진읍,LINEAR_TV,정보,부동산_재테크,0,2,16,35,0,14,8
LI122100020009LI122100020009002545,202012,강원도,강릉시,주문진읍,LINEAR_TV,정보,부동산_재테크,1,2,3,6,5,2,0
LI122100020009LI122100020009002546,202012,강원도,강릉시,중앙동,LINEAR_TV,정보,기타,0,2,10,10,,12,0
LI122100020009LI122100020009002547,202012,강원도,강릉시,중앙동,LINEAR_TV,정보,부동산_재테크,0,2,4,2,,4,2
LI122100020009LI122100020009002548,202012,강원도,강릉시,중앙동,LINEAR_TV,정보,부동산_재테크,1,2,9,0,2,11,0
LI122100020009LI122100020009002549,202012,강원도,강릉시,초당동,LINEAR_TV,정보,기타,0,2,7,5,,10,3
LI122100020009LI122100020009002550,202012,강원도,강릉시,초당동,LINEAR_TV,정보,부동산_재테크,0,3,12,42,2,6,6
LI122100020009LI122100020009002551,202012,강원도,강릉시,초당동,LINEAR_TV,정보,부동산_재테크,1,4,9,0,7,9,7
LI122100020009LI122100020009002552,202012,강원도,강릉시,포남1동,LINEAR_TV,정보,기타,0,2,9,11,,6,4
LI122100020009LI122100020009002553,202012,강원도,강릉시,포남1동,LINEAR_TV,정보,부동산_재테크,0,4,22,40,0,24,10
LI122100020009LI122100020009002554,202012,강원도,강릉시,포남1동,LINEAR_TV,정보,부동산_재테크,1,3,7,26,8,5,2
LI122100020009LI122100020009002555,202012,강원도,강릉시,포남2동,LINEAR_TV,정보,기타,0,2,10,10,,8,3
LI122100020009LI122100020009002556,202012,강원도,강릉시,포남2동,LINEAR_TV,정보,부동산_재테크,0,3,11,33,0,9,6
LI122100020009LI122100020009002557,202012,강원도,강릉시,포남2동,LINEAR_TV,정보,부동산_재테크,1,2,5,1,8,5,4
LI122100020009LI122100020009002558,202012,강원도,강릉시,홍제동,LINEAR_TV,정보,기타,0,2,9,9,,8,5
LI122100020009LI122100020009002559,202012,강원도,강릉시,홍제동,LINEAR_TV,정보,부동산_재테크,0,2,11,2,,13,3
LI122100020009LI122100020009002560,202012,강원도,강릉시,홍제동,LINEAR_TV,정보,부동산_재테크,1,2,9,1,22,6,6
LI122100020009LI122100020009002561,202012,강원도,고성군,간성읍,LINEAR_TV,정보,기타,0,2,9,14,,4,5
LI122100020009LI122100020009002562,202012,강원도,고성군,간성읍,LINEAR_TV,정보,부동산_재테크,0,2,9,0,0,11,5
LI122100020009LI122100020009002563,202012,강원도,고성군,간성읍,LINEAR_TV,정보,부동산_재테크,1,2,9,0,6,9,1
LI122100020009LI122100020009002564,202012,강원도,고성군,거진읍,LINEAR_TV,정보,기타,0,2,5,7,,4,1
LI122100020009LI122100020009002565,202012,강원도,고성군,거진읍,LINEAR_TV,정보,부동산_재테크,0,2,0,,0,1,0
LI122100020009LI122100020009002566,202012,강원도,고성군,거진읍,LINEAR_TV,정보,부동산_재테크,1,1,4,,,4,
LI122100020009LI122100020009002567,202012,강원도,고성군,죽왕면,LINEAR_TV,정보,기타,0,2,5,6,,0,5
LI122100020009LI122100020009002568,202012,강원도,고성군,토성면,LINEAR_TV,정보,기타,0,2,9,10,,6,15
LI122100020009LI122100020009002569,202012,강원도,고성군,토성면,LINEAR_TV,정보,부동산_재테크,1,4,21,0,2,18,32
LI122100020009LI122100020009002570,202012,강원도,동해시,동호동,LINEAR_TV,정보,기타,0,2,5,6,,3,2
LI122100020009LI122100020009002571,202012,강원도,동해시,동호동,LINEAR_TV,정보,부동산_재테크,0,2,4,,,4,0
LI122100020009LI122100020009002572,202012,강원도,동해시,동호동,LINEAR_TV,정보,부동산_재테크,1,2,12,2,37,11,0
LI122100020009LI122100020009002573,202012,강원도,동해시,망상동,LINEAR_TV,정보,기타,0,2,12,13,,15,1
LI122100020009LI122100020009002574,202012,강원도,동해시,망상동,LINEAR_TV,정보,부동산_재테크,0,1,2,,0,2,0
LI122100020009LI122100020009002575,202012,강원도,동해시,망상동,LINEAR_TV,정보,부동산_재테크,1,2,3,,,4,0
LI122100020009LI122100020009002576,202012,강원도,동해시,묵호동,LINEAR_TV,정보,기타,0,2,8,13,,0,4
LI122100020009LI122100020009002577,202012,강원도,동해시,묵호동,LINEAR_TV,정보,부동산_재테크,0,2,5,,0,6,2
LI122100020009LI122100020009002578,202012,강원도,동해시,묵호동,LINEAR_TV,정보,부동산_재테크,1,2,1,0,,1,
LI122100020009LI122100020009002579,202012,강원도,동해시,발한동,LINEAR_TV,정보,기타,0,2,17,20,,12,1
LI122100020009LI122100020009002580,202012,강원도,동해시,발한동,LINEAR_TV,정보,부동산_재테크,0,2,13,1,11,10,18
LI122100020009LI122100020009002581,202012,강원도,동해시,발한동,LINEAR_TV,정보,부동산_재테크,1,2,3,1,0,3,2
LI122100020009LI122100020009002582,202012,강원도,동해시,부곡동,LINEAR_TV,정보,기타,0,2,8,13,,3,1
LI122100020009LI122100020009002583,202012,강원도,동해시,부곡동,LINEAR_TV,정보,부동산_재테크,0,3,30,0,0,39,4
LI122100020009LI122100020009002584,202012,강원도,동해시,부곡동,LINEAR_TV,정보,부동산_재테크,1,4,14,6,3,16,3
LI122100020009LI122100020009002585,202012,강원도,동해시,북삼동,LINEAR_TV,정보,기타,0,2,10,11,,8,4
LI122100020009LI122100020009002586,202012,강원도,동해시,북삼동,LINEAR_TV,정보,부동산_재테크,0,2,12,13,1,12,8
LI122100020009LI122100020009002587,202012,강원도,동해시,북삼동,LINEAR_TV,정보,부동산_재테크,1,2,5,7,1,5,2
LI122100020009LI122100020009002588,202012,강원도,동해시,북평동,LINEAR_TV,정보,기타,0,2,12,12,,13,2
LI122100020009LI122100020009002589,202012,강원도,동해시,북평동,LINEAR_TV,정보,부동산_재테크,0,2,12,0,0,13,7
LI122100020009LI122100020009002590,202012,강원도,동해시,북평동,LINEAR_TV,정보,부동산_재테크,1,2,4,0,12,2,1
LI122100020009LI122100020009002591,202012,강원도,동해시,삼화동,LINEAR_TV,정보,기타,0,1,3,4,,0,1
LI122100020009LI122100020009002592,202012,강원도,동해시,송정동,LINEAR_TV,정보,기타,0,2,10,8,,11,10
LI122100020009LI122100020009002593,202012,강원도,동해시,송정동,LINEAR_TV,정보,부동산_재테크,0,2,13,12,,12,3
LI122100020009LI122100020009002594,202012,강원도,동해시,송정동,LINEAR_TV,정보,부동산_재테크,1,2,10,,60,3,31
LI122100020009LI122100020009002595,202012,강원도,동해시,천곡동,LINEAR_TV,정보,기타,0,2,11,11,0,10,7
LI122100020009LI122100020009002596,202012,강원도,동해시,천곡동,LINEAR_TV,정보,기타,1,1,2,3,0,2,0
LI122100020009LI122100020009002597,202012,강원도,동해시,천곡동,LINEAR_TV,정보,부동산_재테크,0,3,15,18,2,14,8
LI122100020009LI122100020009002598,202012,강원도,동해시,천곡동,LINEAR_TV,정보,부동산_재테크,1,2,6,34,10,3,10
LI122100020009LI122100020009002599,202012,강원도,삼척시,교동,LINEAR_TV,정보,기타,0,2,12,12,,13,3
LI122100020009LI1221000200090025100,202012,강원도,삼척시,교동,LINEAR_TV,정보,부동산_재테크,0,2,16,1,2,12,31
LI122100020009LI1221000200090025101,202012,강원도,삼척시,교동,LINEAR_TV,정보,부동산_재테크,1,2,5,0,9,4,4
LI122100020009LI1221000200090025102,202012,강원도,삼척시,근덕면,LINEAR_TV,정보,기타,0,2,5,,,5,0
LI122100020009LI1221000200090025103,202012,강원도,삼척시,남양동,LINEAR_TV,정보,기타,0,2,9,8,,11,0
LI122100020009LI1221000200090025104,202012,강원도,삼척시,남양동,LINEAR_TV,정보,부동산_재테크,0,2,3,0,1,3,3
LI122100020009LI1221000200090025105,202012,강원도,삼척시,남양동,LINEAR_TV,정보,부동산_재테크,1,2,4,,4,4,0
LI122100020009LI1221000200090025106,202012,강원도,삼척시,도계읍,LINEAR_TV,정보,기타,0,2,13,8,,20,3
LI122100020009LI1221000200090025107,202012,강원도,삼척시,도계읍,LINEAR_TV,정보,부동산_재테크,0,3,13,44,0,4,46
LI122100020009LI1221000200090025108,202012,강원도,삼척시,도계읍,LINEAR_TV,정보,부동산_재테크,1,2,1,,0,1,0
LI122100020009LI1221000200090025109,202012,강원도,삼척시,성내동,LINEAR_TV,정보,기타,0,2,10,12,4,10,4
LI122100020009LI1221000200090025110,202012,강원도,삼척시,성내동,LINEAR_TV,정보,부동산_재테크,0,2,4,1,0,5,0
LI122100020009LI1221000200090025111,202012,강원도,삼척시,성내동,LINEAR_TV,정보,부동산_재테크,1,2,7,0,6,8,1
LI122100020009LI1221000200090025112,202012,강원도,삼척시,원덕읍,LINEAR_TV,정보,기타,0,2,16,17,,16,11
LI122100020009LI1221000200090025113,202012,강원도,삼척시,원덕읍,LINEAR_TV,정보,부동산_재테크,0,2,2,0,0,2,4
LI122100020009LI1221000200090025114,202012,강원도,삼척시,원덕읍,LINEAR_TV,정보,부동산_재테크,1,1,3,14,11,0,0
LI122100020009LI1221000200090025115,202012,강원도,삼척시,정라동,LINEAR_TV,정보,기타,0,2,15,19,,8,4
LI122100020009LI1221000200090025116,202012,강원도,삼척시,정라동,LINEAR_TV,정보,부동산_재테크,0,3,12,4,4,10,10
LI122100020009LI1221000200090025117,202012,강원도,삼척시,정라동,LINEAR_TV,정보,부동산_재테크,1,2,9,0,16,9,4
LI122100020009LI1221000200090025118,202012,강원도,속초시,교동,LINEAR_TV,정보,기타,0,2,12,12,,14,7
LI122100020009LI1221000200090025119,202012,강원도,속초시,교동,LINEAR_TV,정보,부동산_재테크,0,3,7,5,2,6,4
LI122100020009LI1221000200090025120,202012,강원도,속초시,교동,LINEAR_TV,정보,부동산_재테크,1,3,8,1,9,6,7
LI122100020009LI1221000200090025121,202012,강원도,속초시,금호동,LINEAR_TV,정보,기타,0,2,8,9,,5,8
LI122100020009LI1221000200090025122,202012,강원도,속초시,금호동,LINEAR_TV,정보,기타,1,1,2,,2,,2
LI122100020009LI1221000200090025123,202012,강원도,속초시,금호동,LINEAR_TV,정보,부동산_재테크,0,3,17,1,8,18,6
LI122100020009LI1221000200090025124,202012,강원도,속초시,금호동,LINEAR_TV,정보,부동산_재테크,1,3,6,0,1,4,10
LI122100020009LI1221000200090025125,202012,강원도,속초시,노학동,LINEAR_TV,정보,기타,0,2,12,13,1,11,5
LI122100020009LI1221000200090025126,202012,강원도,속초시,노학동,LINEAR_TV,정보,부동산_재테크,0,2,14,19,12,9,13
LI122100020009LI1221000200090025127,202012,강원도,속초시,노학동,LINEAR_TV,정보,부동산_재테크,1,2,12,1,4,10,25
LI122100020009LI1221000200090025128,202012,강원도,속초시,대포동,LINEAR_TV,정보,기타,0,2,11,13,,1,
LI122100020009LI1221000200090025129,202012,강원도,속초시,대포동,LINEAR_TV,정보,부동산_재테크,0,1,12,,,18,0
LI122100020009LI1221000200090025130,202012,강원도,속초시,대포동,LINEAR_TV,정보,부동산_재테크,1,2,4,1,0,5,0
LI122100020009LI1221000200090025131,202012,강원도,속초시,동명동,LINEAR_TV,정보,기타,0,2,11,3,14,18,2
LI122100020009LI1221000200090025132,202012,강원도,속초시,동명동,LINEAR_TV,정보,부동산_재테크,0,8,149,14,0,145,256
LI122100020009LI1221000200090025133,202012,강원도,속초시,동명동,LINEAR_TV,정보,부동산_재테크,1,4,55,0,18,40,108
LI122100020009LI1221000200090025134,202012,강원도,속초시,영랑동,LINEAR_TV,정보,기타,0,2,12,13,,12,4
LI122100020009LI1221000200090025135,202012,강원도,속초시,영랑동,LINEAR_TV,정보,부동산_재테크,0,3,11,7,0,10,16
LI122100020009LI1221000200090025136,202012,강원도,속초시,영랑동,LINEAR_TV,정보,부동산_재테크,1,3,10,0,8,10,1
LI122100020009LI1221000200090025137,202012,강원도,속초시,조양동,LINEAR_TV,정보,기타,0,2,10,10,,9,5
LI122100020009LI1221000200090025138,202012,강원도,속초시,조양동,LINEAR_TV,정보,기타,1,1,0,1,0,0,0
LI122100020009LI1221000200090025139,202012,강원도,속초시,조양동,LINEAR_TV,정보,부동산_재테크,0,2,13,21,0,11,14
LI122100020009LI1221000200090025140,202012,강원도,속초시,조양동,LINEAR_TV,정보,부동산_재테크,1,2,6,3,6,5,4
LI122100020009LI1221000200090025141,202012,강원도,속초시,청호동,LINEAR_TV,정보,기타,0,2,9,11,,8,3
LI122100020009LI1221000200090025142,202012,강원도,속초시,청호동,LINEAR_TV,정보,부동산_재테크,0,2,13,7,,14,10
LI122100020009LI1221000200090025143,202012,강원도,속초시,청호동,LINEAR_TV,정보,부동산_재테크,1,2,9,,37,6,0
LI122100020009LI1221000200090025144,202012,강원도,양구군,양구읍,LINEAR_TV,정보,기타,0,2,11,11,,16,3
LI122100020009LI1221000200090025145,202012,강원도,양구군,양구읍,LINEAR_TV,정보,부동산_재테크,0,3,19,2,0,23,20
LI122100020009LI1221000200090025146,202012,강원도,양구군,양구읍,LINEAR_TV,정보,부동산_재테크,1,2,7,0,1,8,2
LI122100020009LI1221000200090025147,202012,강원도,양양군,강현면,LINEAR_TV,정보,기타,0,2,7,7,,5,6
LI122100020009LI1221000200090025148,202012,강원도,양양군,강현면,LINEAR_TV,정보,부동산_재테크,0,11,92,20,21,101,14
LI122100020009LI1221000200090025149,202012,강원도,양양군,강현면,LINEAR_TV,정보,부동산_재테크,1,7,57,24,56,46,41
LI122100020009LI1221000200090025150,202012,강원도,양양군,손양면,LINEAR_TV,정보,기타,0,2,12,23,,1,0
LI122100020009LI1221000200090025151,202012,강원도,양양군,양양읍,LINEAR_TV,정보,기타,0,2,9,14,0,4,3
LI122100020009LI1221000200090025152,202012,강원도,양양군,양양읍,LINEAR_TV,정보,부동산_재테크,0,2,8,5,0,8,16
LI122100020009LI1221000200090025153,202012,강원도,양양군,양양읍,LINEAR_TV,정보,부동산_재테크,1,2,6,,3,7,3
LI122100020009LI1221000200090025154,202012,강원도,양양군,현북면,LINEAR_TV,정보,기타,0,2,7,14,,9,0
LI122100020009LI1221000200090025155,202012,강원도,영월군,영월읍,LINEAR_TV,정보,기타,0,2,13,12,,19,3
LI122100020009LI1221000200090025156,202012,강원도,영월군,영월읍,LINEAR_TV,정보,부동산_재테크,0,2,7,3,,10,1
LI122100020009LI1221000200090025157,202012,강원도,영월군,영월읍,LINEAR_TV,정보,부동산_재테크,1,2,6,16,9,6,0
LI122100020009LI1221000200090025158,202012,강원도,영월군,주천면,LINEAR_TV,정보,기타,0,2,3,2,,,4
LI122100020009LI1221000200090025159,202012,강원도,원주시,개운동,LINEAR_TV,정보,기타,0,2,12,16,,8,4
LI122100020009LI1221000200090025160,202012,강원도,원주시,개운동,LINEAR_TV,정보,부동산_재테크,0,2,13,4,10,13,7
LI122100020009LI1221000200090025161,202012,강원도,원주시,개운동,LINEAR_TV,정보,부동산_재테크,1,2,7,7,7,4,17
LI122100020009LI1221000200090025162,202012,강원도,원주시,단계동,LINEAR_TV,정보,기타,0,2,10,9,31,11,3
LI122100020009LI1221000200090025163,202012,강원도,원주시,단계동,LINEAR_TV,정보,부동산_재테크,0,3,14,15,4,11,13
LI122100020009LI1221000200090025164,202012,강원도,원주시,단계동,LINEAR_TV,정보,부동산_재테크,1,3,7,6,6,3,10
LI122100020009LI1221000200090025165,202012,강원도,원주시,단구동,LINEAR_TV,정보,기타,0,2,10,11,0,8,5
LI122100020009LI1221000200090025166,202012,강원도,원주시,단구동,LINEAR_TV,정보,기타,1,2,3,0,0,0,9
LI122100020009LI1221000200090025167,202012,강원도,원주시,단구동,LINEAR_TV,정보,부동산_재테크,0,2,10,6,6,10,5
LI122100020009LI1221000200090025168,202012,강원도,원주시,단구동,LINEAR_TV,정보,부동산_재테크,1,2,7,0,7,6,9
LI122100020009LI1221000200090025169,202012,강원도,원주시,명륜1동,LINEAR_TV,정보,기타,0,2,9,10,,9,4
LI122100020009LI1221000200090025170,202012,강원도,원주시,명륜1동,LINEAR_TV,정보,부동산_재테크,0,2,7,14,0,8,1
LI122100020009LI1221000200090025171,202012,강원도,원주시,명륜1동,LINEAR_TV,정보,부동산_재테크,1,2,4,0,6,4,2
LI122100020009LI1221000200090025172,202012,강원도,원주시,명륜2동,LINEAR_TV,정보,기타,0,2,11,12,27,12,2
LI122100020009LI1221000200090025173,202012,강원도,원주시,명륜2동,LINEAR_TV,정보,부동산_재테크,0,3,8,5,0,8,8
LI122100020009LI1221000200090025174,202012,강원도,원주시,명륜2동,LINEAR_TV,정보,부동산_재테크,1,2,5,1,7,5,1
LI122100020009LI1221000200090025175,202012,강원도,원주시,무실동,LINEAR_TV,정보,기타,0,2,11,10,0,13,5
LI122100020009LI1221000200090025176,202012,강원도,원주시,무실동,LINEAR_TV,정보,기타,1,2,8,2,14,12,
LI122100020009LI1221000200090025177,202012,강원도,원주시,무실동,LINEAR_TV,정보,부동산_재테크,0,3,32,16,5,29,35
LI122100020009LI1221000200090025178,202012,강원도,원주시,무실동,LINEAR_TV,정보,부동산_재테크,1,3,12,29,7,9,12
LI122100020009LI1221000200090025179,202012,강원도,원주시,문막읍,LINEAR_TV,정보,기타,0,2,9,9,3,11,2
LI122100020009LI1221000200090025180,202012,강원도,원주시,문막읍,LINEAR_TV,정보,부동산_재테크,0,3,14,33,4,12,4
LI122100020009LI1221000200090025181,202012,강원도,원주시,문막읍,LINEAR_TV,정보,부동산_재테크,1,2,9,21,18,4,8
LI122100020009LI1221000200090025182,202012,강원도,원주시,반곡관설동,LINEAR_TV,정보,기타,0,2,8,10,,6,5
LI122100020009LI1221000200090025183,202012,강원도,원주시,반곡관설동,LINEAR_TV,정보,기타,1,2,15,0,0,90,14
LI122100020009LI1221000200090025184,202012,강원도,원주시,반곡관설동,LINEAR_TV,정보,부동산_재테크,0,3,20,17,1,20,13
LI122100020009LI1221000200090025185,202012,강원도,원주시,반곡관설동,LINEAR_TV,정보,부동산_재테크,1,2,10,23,13,8,2
LI122100020009LI1221000200090025186,202012,강원도,원주시,봉산동,LINEAR_TV,정보,기타,0,2,8,9,0,10,2
LI122100020009LI1221000200090025187,202012,강원도,원주시,봉산동,LINEAR_TV,정보,부동산_재테크,0,2,11,1,0,15,1
LI122100020009LI1221000200090025188,202012,강원도,원주시,봉산동,LINEAR_TV,정보,부동산_재테크,1,2,5,,2,7,0
LI122100020009LI1221000200090025189,202012,강원도,원주시,소초면,LINEAR_TV,정보,기타,0,2,16,21,,10,0
LI122100020009LI1221000200090025190,202012,강원도,원주시,소초면,LINEAR_TV,정보,부동산_재테크,0,2,5,23,2,4,0
LI122100020009LI1221000200090025191,202012,강원도,원주시,소초면,LINEAR_TV,정보,부동산_재테크,1,2,2,,0,3,0
LI122100020009LI1221000200090025192,202012,강원도,원주시,우산동,LINEAR_TV,정보,기타,0,2,8,6,,12,4
LI122100020009LI1221000200090025193,202012,강원도,원주시,우산동,LINEAR_TV,정보,부동산_재테크,0,2,9,5,0,10,4
LI122100020009LI1221000200090025194,202012,강원도,원주시,우산동,LINEAR_TV,정보,부동산_재테크,1,2,6,12,0,7,3
LI122100020009LI1221000200090025195,202012,강원도,원주시,원인동,LINEAR_TV,정보,기타,0,2,9,7,,15,1
LI122100020009LI1221000200090025196,202012,강원도,원주시,원인동,LINEAR_TV,정보,부동산_재테크,0,3,10,4,0,12,5
LI122100020009LI1221000200090025197,202012,강원도,원주시,원인동,LINEAR_TV,정보,부동산_재테크,1,3,17,0,32,12,19
LI122100020009LI1221000200090025198,202012,강원도,원주시,일산동,LINEAR_TV,정보,기타,0,2,9,11,,7,4
LI122100020009LI1221000200090025199,202012,강원도,원주시,일산동,LINEAR_TV,정보,부동산_재테크,0,3,13,12,0,11,9
LI122100020009LI1221000200090025200,202012,강원도,원주시,일산동,LINEAR_TV,정보,부동산_재테크,1,2,7,3,14,5,8
LI122100020009LI1221000200090025201,202012,강원도,원주시,중앙동,LINEAR_TV,정보,기타,0,2,15,17,,14,2
LI122100020009LI1221000200090025202,202012,강원도,원주시,중앙동,LINEAR_TV,정보,부동산_재테크,0,2,10,15,,8,3
LI122100020009LI1221000200090025203,202012,강원도,원주시,중앙동,LINEAR_TV,정보,부동산_재테크,1,1,3,0,5,0,19
LI122100020009LI1221000200090025204,202012,강원도,원주시,지정면,LINEAR_TV,정보,기타,0,2,10,11,,11,3
LI122100020009LI1221000200090025205,202012,강원도,원주시,지정면,LINEAR_TV,정보,부동산_재테크,0,3,13,16,6,11,14
LI122100020009LI1221000200090025206,202012,강원도,원주시,지정면,LINEAR_TV,정보,부동산_재테크,1,2,8,9,6,6,7
LI122100020009LI1221000200090025207,202012,강원도,원주시,태장1동,LINEAR_TV,정보,기타,0,2,17,21,0,14,5
LI122100020009LI1221000200090025208,202012,강원도,원주시,태장1동,LINEAR_TV,정보,부동산_재테크,0,2,6,3,,6,2
LI122100020009LI1221000200090025209,202012,강원도,원주시,태장1동,LINEAR_TV,정보,부동산_재테크,1,2,6,58,11,4,0
LI122100020009LI1221000200090025210,202012,강원도,원주시,태장2동,LINEAR_TV,정보,기타,0,2,10,10,0,10,5
LI122100020009LI1221000200090025211,202012,강원도,원주시,태장2동,LINEAR_TV,정보,기타,1,1,6,0,29,0,1
LI122100020009LI1221000200090025212,202012,강원도,원주시,태장2동,LINEAR_TV,정보,부동산_재테크,0,2,9,7,0,9,6
LI122100020009LI1221000200090025213,202012,강원도,원주시,태장2동,LINEAR_TV,정보,부동산_재테크,1,2,4,1,1,4,5
LI122100020009LI1221000200090025214,202012,강원도,원주시,판부면,LINEAR_TV,정보,기타,0,2,9,12,,4,3
LI122100020009LI1221000200090025215,202012,강원도,원주시,판부면,LINEAR_TV,정보,부동산_재테크,0,2,3,0,,2,4
LI122100020009LI1221000200090025216,202012,강원도,원주시,판부면,LINEAR_TV,정보,부동산_재테크,1,2,7,,3,8,0
LI122100020009LI1221000200090025217,202012,강원도,원주시,학성동,LINEAR_TV,정보,기타,0,2,12,12,,15,7
LI122100020009LI1221000200090025218,202012,강원도,원주시,학성동,LINEAR_TV,정보,부동산_재테크,0,2,2,0,0,3,1
LI122100020009LI1221000200090025219,202012,강원도,원주시,학성동,LINEAR_TV,정보,부동산_재테크,1,2,3,,0,3,1
