INDEX_KEY,CRTR_YM,CTPV_NM,SGG_NM,DONG_NM,BDCT_TYPE_CLS,GNR_LCLAS_NM,GNR_MLSFC_NM,HLDY_YN,AVG_WTCH_NT,AVG_WTCH_HR_MIN,DAWN_WTCH_HR_MIN,MORN_WTCH_HR_MIN,AFN_WTCH_HR_MIN,NGHT_WTCH_HR_MIN
LI122100020009LI122100020009002743,202012,강원도,강릉시,교2동,LINEAR_TV,라이프,기타,0,35,181,54,47,70,67
LI122100020009LI122100020009002744,202012,강원도,강릉시,교2동,LINEAR_TV,라이프,기타,1,17,87,27,24,37,28
LI122100020009LI122100020009002745,202012,강원도,강릉시,교2동,LINEAR_TV,라이프,리빙,0,2,5,1,0,4,8
LI122100020009LI122100020009002746,202012,강원도,강릉시,교2동,LINEAR_TV,라이프,리빙,1,2,13,22,1,0,
LI122100020009LI122100020009002747,202012,강원도,강릉시,교2동,LINEAR_TV,라이프,미용_패션,0,3,8,12,5,3,3
LI122100020009LI122100020009002748,202012,강원도,강릉시,교2동,LINEAR_TV,라이프,미용_패션,1,2,4,2,4,3,4
LI122100020009LI122100020009002749,202012,강원도,강릉시,교2동,LINEAR_TV,라이프,여행,0,7,49,13,30,8,37
LI122100020009LI122100020009002750,202012,강원도,강릉시,교2동,LINEAR_TV,라이프,여행,1,4,41,21,15,22,33
LI122100020009LI122100020009002751,202012,강원도,강릉시,교2동,LINEAR_TV,라이프,요리,0,2,10,9,12,4,3
LI122100020009LI122100020009002752,202012,강원도,강릉시,교2동,LINEAR_TV,라이프,요리,1,3,15,1,8,15,7
LI122100020009LI122100020009002753,202012,강원도,강릉시,교2동,VOD,라이프,예술,0,7,395,307,221,161,134
LI122100020009LI122100020009002754,202012,강원도,강릉시,구정면,LINEAR_TV,라이프,기타,0,37,182,58,51,69,60
LI122100020009LI122100020009002755,202012,강원도,강릉시,구정면,LINEAR_TV,라이프,기타,1,18,99,27,27,45,38
LI122100020009LI122100020009002756,202012,강원도,강릉시,구정면,LINEAR_TV,라이프,리빙,0,3,26,0,32,29,0
LI122100020009LI122100020009002757,202012,강원도,강릉시,구정면,LINEAR_TV,라이프,미용_패션,0,5,17,21,9,3,1
LI122100020009LI122100020009002758,202012,강원도,강릉시,구정면,LINEAR_TV,라이프,미용_패션,1,3,6,6,4,,0
LI122100020009LI122100020009002759,202012,강원도,강릉시,구정면,LINEAR_TV,라이프,여행,0,10,58,21,23,14,49
LI122100020009LI122100020009002760,202012,강원도,강릉시,구정면,LINEAR_TV,라이프,여행,1,5,45,11,21,21,35
LI122100020009LI122100020009002761,202012,강원도,강릉시,구정면,LINEAR_TV,라이프,요리,0,3,17,21,18,,6
LI122100020009LI122100020009002762,202012,강원도,강릉시,구정면,LINEAR_TV,라이프,요리,1,3,22,10,16,19,6
LI122100020009LI122100020009002763,202012,강원도,강릉시,내곡동,LINEAR_TV,라이프,기타,0,37,199,44,52,87,72
LI122100020009LI122100020009002764,202012,강원도,강릉시,내곡동,LINEAR_TV,라이프,기타,1,16,77,21,26,30,25
LI122100020009LI122100020009002765,202012,강원도,강릉시,내곡동,LINEAR_TV,라이프,리빙,0,2,6,1,8,6,4
LI122100020009LI122100020009002766,202012,강원도,강릉시,내곡동,LINEAR_TV,라이프,리빙,1,2,6,6,0,11,
LI122100020009LI122100020009002767,202012,강원도,강릉시,내곡동,LINEAR_TV,라이프,미용_패션,0,3,8,17,4,2,3
LI122100020009LI122100020009002768,202012,강원도,강릉시,내곡동,LINEAR_TV,라이프,미용_패션,1,2,6,12,4,1,3
LI122100020009LI122100020009002769,202012,강원도,강릉시,내곡동,LINEAR_TV,라이프,여행,0,6,36,10,17,9,31
LI122100020009LI122100020009002770,202012,강원도,강릉시,내곡동,LINEAR_TV,라이프,여행,1,4,35,7,13,23,29
LI122100020009LI122100020009002771,202012,강원도,강릉시,내곡동,LINEAR_TV,라이프,요리,0,3,14,12,17,1,6
LI122100020009LI122100020009002772,202012,강원도,강릉시,내곡동,LINEAR_TV,라이프,요리,1,2,10,5,8,9,8
LI122100020009LI122100020009002773,202012,강원도,강릉시,내곡동,VOD,라이프,예술,0,3,130,43,85,104,94
LI122100020009LI122100020009002774,202012,강원도,강릉시,내곡동,VOD,라이프,예술,1,2,27,26,26,31,6
LI122100020009LI122100020009002775,202012,강원도,강릉시,사천면,LINEAR_TV,라이프,기타,0,31,183,55,29,92,77
LI122100020009LI122100020009002776,202012,강원도,강릉시,사천면,LINEAR_TV,라이프,기타,1,15,90,30,21,47,40
LI122100020009LI122100020009002777,202012,강원도,강릉시,사천면,LINEAR_TV,라이프,리빙,0,3,9,,,11,3
LI122100020009LI122100020009002778,202012,강원도,강릉시,사천면,LINEAR_TV,라이프,미용_패션,0,3,9,22,5,2,0
LI122100020009LI122100020009002779,202012,강원도,강릉시,사천면,LINEAR_TV,라이프,미용_패션,1,2,1,0,1,1,0
LI122100020009LI122100020009002780,202012,강원도,강릉시,사천면,LINEAR_TV,라이프,여행,0,4,21,4,14,9,17
LI122100020009LI122100020009002781,202012,강원도,강릉시,사천면,LINEAR_TV,라이프,여행,1,3,20,3,5,20,18
LI122100020009LI122100020009002782,202012,강원도,강릉시,사천면,LINEAR_TV,라이프,요리,0,2,9,,12,,4
LI122100020009LI122100020009002783,202012,강원도,강릉시,사천면,LINEAR_TV,라이프,요리,1,2,9,,4,8,5
LI122100020009LI122100020009002784,202012,강원도,강릉시,성덕동,LINEAR_TV,라이프,기타,0,35,175,48,46,72,60
LI122100020009LI122100020009002785,202012,강원도,강릉시,성덕동,LINEAR_TV,라이프,기타,1,16,72,22,24,29,23
LI122100020009LI122100020009002786,202012,강원도,강릉시,성덕동,LINEAR_TV,라이프,리빙,0,2,6,2,14,6,4
LI122100020009LI122100020009002787,202012,강원도,강릉시,성덕동,LINEAR_TV,라이프,리빙,1,2,1,2,1,1,0
LI122100020009LI122100020009002788,202012,강원도,강릉시,성덕동,LINEAR_TV,라이프,미용_패션,0,4,13,15,11,4,5
LI122100020009LI122100020009002789,202012,강원도,강릉시,성덕동,LINEAR_TV,라이프,미용_패션,1,3,9,13,11,1,2
LI122100020009LI122100020009002790,202012,강원도,강릉시,성덕동,LINEAR_TV,라이프,여행,0,5,33,14,21,8,24
LI122100020009LI122100020009002791,202012,강원도,강릉시,성덕동,LINEAR_TV,라이프,여행,1,4,32,13,9,23,26
LI122100020009LI122100020009002792,202012,강원도,강릉시,성덕동,LINEAR_TV,라이프,요리,0,2,12,10,13,4,5
LI122100020009LI122100020009002793,202012,강원도,강릉시,성덕동,LINEAR_TV,라이프,요리,1,3,12,8,7,11,7
LI122100020009LI122100020009002794,202012,강원도,강릉시,성덕동,VOD,라이프,예술,0,3,107,93,89,83,78
LI122100020009LI122100020009002795,202012,강원도,강릉시,성덕동,VOD,라이프,예술,1,2,132,187,137,91,76
LI122100020009LI122100020009002796,202012,강원도,강릉시,성산면,LINEAR_TV,라이프,기타,0,39,214,33,60,100,70
LI122100020009LI122100020009002797,202012,강원도,강릉시,성산면,LINEAR_TV,라이프,기타,1,15,69,25,16,28,31
LI122100020009LI122100020009002798,202012,강원도,강릉시,성산면,LINEAR_TV,라이프,리빙,0,1,1,,,1,1
LI122100020009LI122100020009002799,202012,강원도,강릉시,성산면,LINEAR_TV,라이프,미용_패션,0,3,8,6,8,20,2
LI122100020009LI1221000200090027100,202012,강원도,강릉시,성산면,LINEAR_TV,라이프,미용_패션,1,2,6,7,6,,2
LI122100020009LI1221000200090027101,202012,강원도,강릉시,성산면,LINEAR_TV,라이프,여행,0,7,57,18,39,16,43
LI122100020009LI1221000200090027102,202012,강원도,강릉시,성산면,LINEAR_TV,라이프,여행,1,4,43,0,0,41,41
LI122100020009LI1221000200090027103,202012,강원도,강릉시,성산면,LINEAR_TV,라이프,요리,0,2,7,1,4,0,12
LI122100020009LI1221000200090027104,202012,강원도,강릉시,성산면,LINEAR_TV,라이프,요리,1,2,11,,2,11,8
LI122100020009LI1221000200090027105,202012,강원도,강릉시,송정동,LINEAR_TV,라이프,기타,0,35,162,44,49,61,58
LI122100020009LI1221000200090027106,202012,강원도,강릉시,송정동,LINEAR_TV,라이프,기타,1,16,70,25,23,28,21
LI122100020009LI1221000200090027107,202012,강원도,강릉시,송정동,LINEAR_TV,라이프,리빙,0,2,4,19,6,4,2
LI122100020009LI1221000200090027108,202012,강원도,강릉시,송정동,LINEAR_TV,라이프,리빙,1,1,1,3,0,1,
LI122100020009LI1221000200090027109,202012,강원도,강릉시,송정동,LINEAR_TV,라이프,미용_패션,0,3,5,9,3,5,2
LI122100020009LI1221000200090027110,202012,강원도,강릉시,송정동,LINEAR_TV,라이프,미용_패션,1,3,5,9,3,3,2
LI122100020009LI1221000200090027111,202012,강원도,강릉시,송정동,LINEAR_TV,라이프,여행,0,6,45,16,26,12,33
LI122100020009LI1221000200090027112,202012,강원도,강릉시,송정동,LINEAR_TV,라이프,여행,1,4,37,18,13,27,30
LI122100020009LI1221000200090027113,202012,강원도,강릉시,송정동,LINEAR_TV,라이프,요리,0,3,15,1,18,0,6
LI122100020009LI1221000200090027114,202012,강원도,강릉시,송정동,LINEAR_TV,라이프,요리,1,2,11,4,6,10,7
LI122100020009LI1221000200090027115,202012,강원도,강릉시,송정동,VOD,라이프,예술,0,3,166,121,269,20,114
LI122100020009LI1221000200090027116,202012,강원도,강릉시,연곡면,LINEAR_TV,라이프,기타,0,35,176,56,46,72,60
LI122100020009LI1221000200090027117,202012,강원도,강릉시,연곡면,LINEAR_TV,라이프,기타,1,17,87,36,24,38,23
LI122100020009LI1221000200090027118,202012,강원도,강릉시,연곡면,LINEAR_TV,라이프,리빙,0,2,10,0,15,9,7
LI122100020009LI1221000200090027119,202012,강원도,강릉시,연곡면,LINEAR_TV,라이프,미용_패션,0,5,7,8,3,9,5
LI122100020009LI1221000200090027120,202012,강원도,강릉시,연곡면,LINEAR_TV,라이프,미용_패션,1,5,7,8,5,24,2
LI122100020009LI1221000200090027121,202012,강원도,강릉시,연곡면,LINEAR_TV,라이프,여행,0,6,34,12,20,9,27
LI122100020009LI1221000200090027122,202012,강원도,강릉시,연곡면,LINEAR_TV,라이프,여행,1,4,27,7,7,22,23
LI122100020009LI1221000200090027123,202012,강원도,강릉시,연곡면,LINEAR_TV,라이프,요리,0,3,12,5,15,4,5
LI122100020009LI1221000200090027124,202012,강원도,강릉시,연곡면,LINEAR_TV,라이프,요리,1,3,17,1,12,16,7
LI122100020009LI1221000200090027125,202012,강원도,강릉시,옥계면,LINEAR_TV,라이프,기타,0,35,149,27,50,69,41
LI122100020009LI1221000200090027126,202012,강원도,강릉시,옥계면,LINEAR_TV,라이프,기타,1,15,78,29,24,37,14
LI122100020009LI1221000200090027127,202012,강원도,강릉시,옥계면,LINEAR_TV,라이프,리빙,0,2,3,1,0,5,1
LI122100020009LI1221000200090027128,202012,강원도,강릉시,옥계면,LINEAR_TV,라이프,미용_패션,0,6,16,21,13,0,3
LI122100020009LI1221000200090027129,202012,강원도,강릉시,옥계면,LINEAR_TV,라이프,미용_패션,1,3,22,31,8,0,9
LI122100020009LI1221000200090027130,202012,강원도,강릉시,옥계면,LINEAR_TV,라이프,여행,0,6,40,18,14,22,23
LI122100020009LI1221000200090027131,202012,강원도,강릉시,옥계면,LINEAR_TV,라이프,여행,1,3,27,5,12,18,25
LI122100020009LI1221000200090027132,202012,강원도,강릉시,옥계면,LINEAR_TV,라이프,요리,0,2,9,4,8,6,7
LI122100020009LI1221000200090027133,202012,강원도,강릉시,옥계면,LINEAR_TV,라이프,요리,1,2,15,16,12,14,10
LI122100020009LI1221000200090027134,202012,강원도,강릉시,옥천동,LINEAR_TV,라이프,기타,0,26,141,35,46,64,63
LI122100020009LI1221000200090027135,202012,강원도,강릉시,옥천동,LINEAR_TV,라이프,기타,1,13,78,33,24,39,27
LI122100020009LI1221000200090027136,202012,강원도,강릉시,옥천동,LINEAR_TV,라이프,리빙,0,2,3,0,0,4,3
LI122100020009LI1221000200090027137,202012,강원도,강릉시,옥천동,LINEAR_TV,라이프,미용_패션,0,3,15,24,7,1,8
LI122100020009LI1221000200090027138,202012,강원도,강릉시,옥천동,LINEAR_TV,라이프,미용_패션,1,4,22,98,12,17,1
LI122100020009LI1221000200090027139,202012,강원도,강릉시,옥천동,LINEAR_TV,라이프,여행,0,5,30,19,17,11,21
LI122100020009LI1221000200090027140,202012,강원도,강릉시,옥천동,LINEAR_TV,라이프,여행,1,4,28,20,7,17,25
LI122100020009LI1221000200090027141,202012,강원도,강릉시,옥천동,LINEAR_TV,라이프,요리,0,2,8,0,11,8,4
LI122100020009LI1221000200090027142,202012,강원도,강릉시,옥천동,LINEAR_TV,라이프,요리,1,2,13,,4,12,7
LI122100020009LI1221000200090027143,202012,강원도,강릉시,왕산면,LINEAR_TV,라이프,기타,0,37,263,58,90,72,133
LI122100020009LI1221000200090027144,202012,강원도,강릉시,왕산면,LINEAR_TV,라이프,기타,1,13,83,3,33,17,75
LI122100020009LI1221000200090027145,202012,강원도,강릉시,왕산면,LINEAR_TV,라이프,미용_패션,0,3,7,12,5,,0
LI122100020009LI1221000200090027146,202012,강원도,강릉시,왕산면,LINEAR_TV,라이프,여행,0,7,57,17,29,14,58
LI122100020009LI1221000200090027147,202012,강원도,강릉시,왕산면,LINEAR_TV,라이프,여행,1,4,26,0,35,1,19
LI122100020009LI1221000200090027148,202012,강원도,강릉시,왕산면,LINEAR_TV,라이프,요리,1,2,4,,0,0,6
LI122100020009LI1221000200090027149,202012,강원도,강릉시,주문진읍,LINEAR_TV,라이프,기타,0,36,175,52,51,68,58
LI122100020009LI1221000200090027150,202012,강원도,강릉시,주문진읍,LINEAR_TV,라이프,기타,1,16,76,27,24,31,25
LI122100020009LI1221000200090027151,202012,강원도,강릉시,주문진읍,LINEAR_TV,라이프,리빙,0,2,3,0,11,2,2
LI122100020009LI1221000200090027152,202012,강원도,강릉시,주문진읍,LINEAR_TV,라이프,리빙,1,2,12,3,10,21,
LI122100020009LI1221000200090027153,202012,강원도,강릉시,주문진읍,LINEAR_TV,라이프,미용_패션,0,5,13,21,10,2,3
LI122100020009LI1221000200090027154,202012,강원도,강릉시,주문진읍,LINEAR_TV,라이프,미용_패션,1,4,8,13,5,1,3
LI122100020009LI1221000200090027155,202012,강원도,강릉시,주문진읍,LINEAR_TV,라이프,여행,0,5,38,15,19,14,30
LI122100020009LI1221000200090027156,202012,강원도,강릉시,주문진읍,LINEAR_TV,라이프,여행,1,4,39,11,12,27,32
LI122100020009LI1221000200090027157,202012,강원도,강릉시,주문진읍,LINEAR_TV,라이프,요리,0,3,14,6,15,3,8
LI122100020009LI1221000200090027158,202012,강원도,강릉시,주문진읍,LINEAR_TV,라이프,요리,1,3,13,7,8,13,5
LI122100020009LI1221000200090027159,202012,강원도,강릉시,주문진읍,VOD,라이프,예술,0,4,168,173,206,202,27
LI122100020009LI1221000200090027160,202012,강원도,강릉시,주문진읍,VOD,라이프,예술,1,2,106,16,9,159,163
LI122100020009LI1221000200090027161,202012,강원도,강릉시,중앙동,LINEAR_TV,라이프,기타,0,38,232,51,109,87,66
LI122100020009LI1221000200090027162,202012,강원도,강릉시,중앙동,LINEAR_TV,라이프,기타,1,16,91,21,34,42,32
LI122100020009LI1221000200090027163,202012,강원도,강릉시,중앙동,LINEAR_TV,라이프,리빙,0,3,14,16,0,19,0
LI122100020009LI1221000200090027164,202012,강원도,강릉시,중앙동,LINEAR_TV,라이프,리빙,1,2,1,0,2,0,
LI122100020009LI1221000200090027165,202012,강원도,강릉시,중앙동,LINEAR_TV,라이프,미용_패션,0,7,44,74,13,3,3
LI122100020009LI1221000200090027166,202012,강원도,강릉시,중앙동,LINEAR_TV,라이프,미용_패션,1,4,25,48,16,1,1
LI122100020009LI1221000200090027167,202012,강원도,강릉시,중앙동,LINEAR_TV,라이프,여행,0,7,50,20,21,16,42
LI122100020009LI1221000200090027168,202012,강원도,강릉시,중앙동,LINEAR_TV,라이프,여행,1,4,43,7,6,25,40
LI122100020009LI1221000200090027169,202012,강원도,강릉시,중앙동,LINEAR_TV,라이프,요리,0,3,20,11,28,0,5
LI122100020009LI1221000200090027170,202012,강원도,강릉시,중앙동,LINEAR_TV,라이프,요리,1,3,14,5,12,13,7
LI122100020009LI1221000200090027171,202012,강원도,강릉시,초당동,LINEAR_TV,라이프,기타,0,39,206,37,41,119,60
LI122100020009LI1221000200090027172,202012,강원도,강릉시,초당동,LINEAR_TV,라이프,기타,1,17,78,24,29,31,19
LI122100020009LI1221000200090027173,202012,강원도,강릉시,초당동,LINEAR_TV,라이프,리빙,0,2,6,,0,10,1
LI122100020009LI1221000200090027174,202012,강원도,강릉시,초당동,LINEAR_TV,라이프,리빙,1,1,5,1,,8,
LI122100020009LI1221000200090027175,202012,강원도,강릉시,초당동,LINEAR_TV,라이프,미용_패션,0,4,5,8,4,3,2
LI122100020009LI1221000200090027176,202012,강원도,강릉시,초당동,LINEAR_TV,라이프,미용_패션,1,3,6,16,1,0,2
LI122100020009LI1221000200090027177,202012,강원도,강릉시,초당동,LINEAR_TV,라이프,여행,0,7,39,14,20,11,27
LI122100020009LI1221000200090027178,202012,강원도,강릉시,초당동,LINEAR_TV,라이프,여행,1,5,46,5,16,27,39
LI122100020009LI1221000200090027179,202012,강원도,강릉시,초당동,LINEAR_TV,라이프,요리,0,2,9,0,12,1,3
LI122100020009LI1221000200090027180,202012,강원도,강릉시,초당동,LINEAR_TV,라이프,요리,1,3,12,1,8,10,7
LI122100020009LI1221000200090027181,202012,강원도,강릉시,포남1동,LINEAR_TV,라이프,기타,0,30,143,42,44,64,51
LI122100020009LI1221000200090027182,202012,강원도,강릉시,포남1동,LINEAR_TV,라이프,기타,1,14,65,27,24,27,21
LI122100020009LI1221000200090027183,202012,강원도,강릉시,포남1동,LINEAR_TV,라이프,리빙,0,2,3,5,0,3,3
LI122100020009LI1221000200090027184,202012,강원도,강릉시,포남1동,LINEAR_TV,라이프,리빙,1,2,8,17,1,3,
LI122100020009LI1221000200090027185,202012,강원도,강릉시,포남1동,LINEAR_TV,라이프,미용_패션,0,4,11,22,6,3,2
LI122100020009LI1221000200090027186,202012,강원도,강릉시,포남1동,LINEAR_TV,라이프,미용_패션,1,3,10,21,4,1,3
LI122100020009LI1221000200090027187,202012,강원도,강릉시,포남1동,LINEAR_TV,라이프,여행,0,6,37,10,21,13,30
LI122100020009LI1221000200090027188,202012,강원도,강릉시,포남1동,LINEAR_TV,라이프,여행,1,4,35,9,16,24,29
LI122100020009LI1221000200090027189,202012,강원도,강릉시,포남1동,LINEAR_TV,라이프,요리,0,3,13,6,17,2,7
LI122100020009LI1221000200090027190,202012,강원도,강릉시,포남1동,LINEAR_TV,라이프,요리,1,2,10,1,9,9,7
LI122100020009LI1221000200090027191,202012,강원도,강릉시,포남1동,VOD,라이프,예술,1,3,120,128,80,,29
LI122100020009LI1221000200090027192,202012,강원도,강릉시,포남2동,LINEAR_TV,라이프,기타,0,37,197,46,59,89,61
LI122100020009LI1221000200090027193,202012,강원도,강릉시,포남2동,LINEAR_TV,라이프,기타,1,16,76,25,27,31,24
LI122100020009LI1221000200090027194,202012,강원도,강릉시,포남2동,LINEAR_TV,라이프,리빙,0,2,3,1,2,3,1
LI122100020009LI1221000200090027195,202012,강원도,강릉시,포남2동,LINEAR_TV,라이프,리빙,1,2,6,15,1,1,0
LI122100020009LI1221000200090027196,202012,강원도,강릉시,포남2동,LINEAR_TV,라이프,미용_패션,0,4,9,14,6,2,2
LI122100020009LI1221000200090027197,202012,강원도,강릉시,포남2동,LINEAR_TV,라이프,미용_패션,1,3,8,10,7,4,2
LI122100020009LI1221000200090027198,202012,강원도,강릉시,포남2동,LINEAR_TV,라이프,여행,0,6,37,9,20,14,29
LI122100020009LI1221000200090027199,202012,강원도,강릉시,포남2동,LINEAR_TV,라이프,여행,1,4,37,11,10,26,31
LI122100020009LI1221000200090027200,202012,강원도,강릉시,포남2동,LINEAR_TV,라이프,요리,0,2,11,9,13,2,6
LI122100020009LI1221000200090027201,202012,강원도,강릉시,포남2동,LINEAR_TV,라이프,요리,1,3,13,19,8,12,7
LI122100020009LI1221000200090027202,202012,강원도,강릉시,포남2동,VOD,라이프,예술,0,3,177,322,128,130,52
LI122100020009LI1221000200090027203,202012,강원도,강릉시,포남2동,VOD,라이프,예술,1,2,15,,,18,12
LI122100020009LI1221000200090027204,202012,강원도,강릉시,홍제동,LINEAR_TV,라이프,기타,0,34,172,40,52,66,64
LI122100020009LI1221000200090027205,202012,강원도,강릉시,홍제동,LINEAR_TV,라이프,기타,1,16,75,24,27,29,23
LI122100020009LI1221000200090027206,202012,강원도,강릉시,홍제동,LINEAR_TV,라이프,리빙,0,2,6,2,1,7,4
LI122100020009LI1221000200090027207,202012,강원도,강릉시,홍제동,LINEAR_TV,라이프,리빙,1,2,1,1,0,2,1
LI122100020009LI1221000200090027208,202012,강원도,강릉시,홍제동,LINEAR_TV,라이프,미용_패션,0,4,12,25,4,6,3
LI122100020009LI1221000200090027209,202012,강원도,강릉시,홍제동,LINEAR_TV,라이프,미용_패션,1,4,10,19,4,2,2
LI122100020009LI1221000200090027210,202012,강원도,강릉시,홍제동,LINEAR_TV,라이프,여행,0,5,36,12,19,15,29
LI122100020009LI1221000200090027211,202012,강원도,강릉시,홍제동,LINEAR_TV,라이프,여행,1,4,29,8,7,21,24
LI122100020009LI1221000200090027212,202012,강원도,강릉시,홍제동,LINEAR_TV,라이프,요리,0,3,12,3,15,2,4
LI122100020009LI1221000200090027213,202012,강원도,강릉시,홍제동,LINEAR_TV,라이프,요리,1,3,12,7,10,10,8
LI122100020009LI1221000200090027214,202012,강원도,강릉시,홍제동,VOD,라이프,예술,0,3,141,182,97,76,77
LI122100020009LI1221000200090027215,202012,강원도,강릉시,홍제동,VOD,라이프,예술,1,2,72,31,20,120,56
LI122100020009LI1221000200090027216,202012,강원도,고성군,간성읍,LINEAR_TV,라이프,기타,0,34,197,56,41,59,95
LI122100020009LI1221000200090027217,202012,강원도,고성군,간성읍,LINEAR_TV,라이프,기타,1,17,88,29,26,28,32
LI122100020009LI1221000200090027218,202012,강원도,고성군,간성읍,LINEAR_TV,라이프,리빙,0,2,8,1,,10,0
